timeStamp,BrowLowererL,BrowLowererR,CheekPuffL,CheekPuffR,CheekRaiserL,CheekRaiserR,CheekSuckL,CheekSuckR,ChinRaiserB,ChinRaiserT,DimplerL,DimplerR,EyesClosedL,EyesClosedR,EyesLookDownL,EyesLookDownR,EyesLookLeftL,EyesLookLeftR,EyesLookRightL,EyesLookRightR,EyesLookUpL,EyesLookUpR,InnerBrowRaiserL,InnerBrowRaiserR,JawDrop,JawSidewaysLeft,JawSidewaysRight,JawThrust,LidTightenerL,LidTightenerR,LipCornerDepressorL,LipCornerDepressorR,LipCornerPullerL,LipCornerPullerR,LipFunnelerLB,LipFunnelerLT,LipFunnelerRB,LipFunnelerRT,LipPressorL,LipPressorR,LipPuckerL,LipPuckerR,LipStretcherL,LipStretcherR,LipSuckLB,LipSuckLT,LipSuckRB,LipSuckRT,LipTightenerL,LipTightenerR,LipsToward,LowerLipDepressorL,LowerLipDepressorR,MouthLeft,MouthRight,NoseWrinklerL,NoseWrinklerR,OuterBrowRaiserL,OuterBrowRaiserR,UpperLidRaiserL,UpperLidRaiserR,UpperLipRaiserL,UpperLipRaiserR,TongueTipInterdental,TongueTipAlveolar,TongueFrontDorsalPalate,TongueMidDorsalPalate,TongueBackDorsalVelar,TongueOut,TongueRetreat
248.3607,0.0200476,0.04059422,1.401298E-45,1.401298E-45,0.08526899,0.04751683,1.401298E-45,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0,0.007856355,2.056033E-17,0.007856306,0.1593552,0.2449068,0,0,0,0,0.003351543,0.00341419,0.02094963,1.401298E-45,1.401298E-45,1.401298E-45,0.1570977,0.0346351,0.01086564,0.00717771,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.01900098,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.465223E-06,1.401298E-45,1.401298E-45,1.401298E-45,0,0,1.401298E-45,0.001598554,0.0001103043,0.0007723261,1.743125E-05,4.650093E-05,0.0001911245,0,0.0005700371
248.4709,0.1663325,0.1546512,1.401298E-45,1.401298E-45,0.1547009,0.09102439,1.401298E-45,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.9998405,0.702361,6.777048E-05,0.2499941,0,0,0.6418532,0.5603724,0,0,0.008414861,0.02144377,0.01657946,1.401298E-45,1.401298E-45,1.401298E-45,0.01188849,0.07082537,0.01086564,0.009971978,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.01901005,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,5.023292E-07,1.401298E-45,1.401298E-45,1.401298E-45,0,0,1.401298E-45,0.0004840013,0.0001102234,0.0007156173,1.706794E-05,4.58864E-05,0.0001825543,0,0.0005324807
248.5822,0.1629477,0.1550021,1.401298E-45,1.401298E-45,0.1696348,0.09535103,1.401298E-45,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.008035421,0.1756582,0.2702434,0.3912387,0,0,0.2516148,0.1595891,0,0,0.0105403,0.02068275,0.0207294,1.401298E-45,1.401298E-45,1.401298E-45,0.03508754,0.0498757,0.01086564,0.01061296,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.01901319,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.007445819,1.401298E-45,1.401298E-45,1.401298E-45,0,0,1.401298E-45,0.0001559525,0.0001116908,0.0006767233,1.673269E-05,4.563345E-05,0.0001774342,0,0.0005072067
248.6963,0.1454768,0.1467988,1.401298E-45,1.401298E-45,0.1731579,0.09263003,1.401298E-45,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.0002205074,0.3164659,0.1139895,0.3828248,0,0,0.2572925,0.1654014,0,0,0.008062884,0.01780375,0.01256827,1.401298E-45,1.401298E-45,1.401298E-45,0.07176928,0.03291608,0.01086564,0.01078739,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.01901429,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.01034267,1.401298E-45,1.401298E-45,1.401298E-45,0,0,1.401298E-45,0.005890692,0.0001124005,0.0006681961,1.671034E-05,4.536311E-05,0.000176315,0,0.0005019355
248.8063,0.1097428,0.1308733,1.401298E-45,1.401298E-45,0.1756852,0.08899557,1.401298E-45,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,7.556379E-05,0.2962828,0.08847396,0.3559561,0,0,0.2582555,0.1656524,0,0,0.006539821,0.01358898,0.01111608,1.401298E-45,1.401298E-45,1.401298E-45,0.06255767,0.03463783,0.01086564,0.007149163,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.01901473,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.00984824,1.401298E-45,1.401298E-45,1.401298E-45,0,0,1.401298E-45,0.004172416,0.000114886,0.0006732819,1.724903E-05,4.545898E-05,0.0001785721,0,0.0005069957
248.9173,0.1050074,0.1358254,1.401298E-45,1.401298E-45,0.1676116,0.0966024,1.401298E-45,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,2.272427E-07,0.3505006,0.02081488,0.3466911,0,0,0.2677768,0.1750636,0,0,0.005997822,0.01184965,0.01093715,1.401298E-45,1.401298E-45,1.401298E-45,0.05892657,0.03090931,0.01086564,0.009820753,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.01901483,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.008848129,1.401298E-45,1.401298E-45,1.401298E-45,0,0,1.401298E-45,0.001080807,0.0001317753,0.0007071405,1.962867E-05,5.153675E-05,0.0002053286,0,0.0005322952
249.027,0.1060824,0.129982,1.401298E-45,1.401298E-45,0.1682002,0.09351602,1.401298E-45,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,3.229827E-06,0.3443486,0.04041493,0.3562426,0,0,0.2644548,0.171733,0,0,0.005700578,0.01145168,0.01088791,1.401298E-45,1.401298E-45,1.401298E-45,0.07016435,0.03322901,0.01086564,0.01054316,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.01901486,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.01037115,1.401298E-45,1.401298E-45,1.401298E-45,0,0,1.401298E-45,0.0003179039,0.0001188706,0.0007777212,1.757568E-05,4.886582E-05,0.0001967492,0,0.0005796322
249.1366,0.104035,0.1303493,1.401298E-45,1.401298E-45,0.1683729,0.09259757,1.401298E-45,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,7.700175E-06,0.3245479,0.05014227,0.3490056,0,0,0.292126,0.1997058,0,0,0.008268287,0.01187738,0.01087071,1.401298E-45,1.401298E-45,1.401298E-45,0.04819641,0.04563317,0.01086564,0.01079279,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.01901487,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.01077099,1.401298E-45,1.401298E-45,1.401298E-45,0,0,1.401298E-45,6.940981E-05,0.0001191472,0.0007651285,1.83085E-05,4.764925E-05,0.0001927399,0,0.0005729861
249.2487,0.123086,0.1276614,1.401298E-45,1.401298E-45,0.1875097,0.09836683,1.401298E-45,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.0001162291,0.2905721,0.0989244,0.3597484,0,0,0.266416,0.1735704,0,0,0.01104545,0.01305816,0.01086736,1.401298E-45,1.401298E-45,1.401298E-45,0.05119773,0.04167097,0.01086564,0.01084099,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.01901487,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.008547013,1.401298E-45,1.401298E-45,1.401298E-45,0,0,1.401298E-45,2.318268E-05,0.0001915576,0.0009494185,2.222794E-05,5.926102E-05,0.0002288744,0,0.0007049267
249.3608,0.1035299,0.1208812,1.401298E-45,1.401298E-45,0.1648842,0.09527397,1.401298E-45,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,8.122623E-05,0.33173,0.08998471,0.3796503,0,0,0.2727003,0.1802681,0,0,0.009722449,0.009667966,0.01086606,1.401298E-45,1.401298E-45,1.401298E-45,0.03334881,0.04571658,0.01086564,0.0108597,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.01901487,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.004819802,1.401298E-45,1.401298E-45,1.401298E-45,0,0,1.401298E-45,5.53587E-06,0.0001840364,0.001181209,2.918825E-05,8.091573E-05,0.000350187,0,0.0008672918
249.4718,0.1139662,0.1254952,1.401298E-45,1.401298E-45,0.1711832,0.0973912,1.401298E-45,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,8.196384E-05,0.3228998,0.09014624,0.3743486,0,0,0.2737768,0.1813797,0,0,0.01106414,0.01192838,0.01086579,1.401298E-45,1.401298E-45,1.401298E-45,0.06697138,0.06361262,0.01086564,0.01086358,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.01901487,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.006488598,1.401298E-45,1.401298E-45,1.401298E-45,0,0,1.401298E-45,1.913875E-06,0.000133797,0.001125618,2.58269E-05,6.708879E-05,0.0003139023,0,0.0008260332
249.5854,0.1126435,0.1376562,1.401298E-45,1.401298E-45,0.1652305,0.09346971,1.401298E-45,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.0002752393,0.2924213,0.1211957,0.3741047,0,0,0.2717024,0.1795409,0,0,0.01021368,0.01308397,0.01473918,1.401298E-45,1.401298E-45,1.401298E-45,0.03667542,0.05463412,0.01086564,0.01086493,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.01901487,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.008259897,1.401298E-45,1.401298E-45,1.401298E-45,0,0,1.401298E-45,6.652858E-07,0.0001282892,0.001064218,2.224131E-05,5.938907E-05,0.0002707521,0,0.0007855944
249.7063,0.1121544,0.1289902,1.401298E-45,1.401298E-45,0.1787486,0.09649689,1.401298E-45,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,4.991889E-06,0.3631336,0.0447789,0.3708196,0,0,0.2816655,0.1894821,0,0,0.0110638,0.01643535,0.01158214,1.401298E-45,1.401298E-45,1.401298E-45,0.0544899,0.06420303,0.01086564,0.01086547,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.01901487,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.009451587,1.401298E-45,1.401298E-45,1.401298E-45,0,0,1.401298E-45,1.63339E-07,0.0001273542,0.0009846818,2.216944E-05,5.516116E-05,0.0002467189,0,0.0007330935
249.8246,0.1090351,0.13363,1.401298E-45,1.401298E-45,0.1721099,0.09463794,1.401298E-45,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,3.848225E-06,0.4472115,0.04168514,0.4095872,0,0,0.2676429,0.1757229,0,0,0.009684314,0.01536424,0.01101974,1.401298E-45,1.401298E-45,1.401298E-45,0.01951711,0.06069937,0.01086564,0.0108656,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.01901487,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.007301486,1.401298E-45,1.401298E-45,1.401298E-45,0,0,1.401298E-45,4.020792E-08,0.0001217299,0.0009085989,2.129683E-05,5.074708E-05,0.0002251884,0,0.0006780943
249.9442,0.1176893,0.1402911,1.401298E-45,1.401298E-45,0.1692361,0.09291843,1.401298E-45,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,4.083663E-05,0.4028577,0.07520617,0.4058679,0,0,0.270835,0.1788845,0,0,0.01347425,0.02475446,0.01091681,1.401298E-45,1.401298E-45,1.401298E-45,0.03487898,0.06391624,0.01086564,0.01086563,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.01901487,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.002218066,1.401298E-45,1.401298E-45,1.401298E-45,0,0,1.401298E-45,1.406334E-08,0.0001203143,0.0008823494,2.078593E-05,4.911397E-05,0.0002188873,0,0.0006611519
250.0569,0.1113136,0.1273632,1.401298E-45,1.401298E-45,0.1643253,0.09246547,1.401298E-45,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,6.838888E-05,0.4057134,0.08561455,0.4110848,0,0,0.2863802,0.1944742,0,0,0.009701969,0.01856387,0.01087781,1.401298E-45,1.401298E-45,1.401298E-45,0.06423339,0.06811074,0.01086564,0.01086564,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.01852437,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.007008815,1.401298E-45,1.401298E-45,1.401298E-45,0,0,1.401298E-45,0.005897826,0.0001207033,0.000837925,2.141639E-05,4.93445E-05,0.0002239126,0,0.0006298849
250.1762,0.111596,0.1278014,1.401298E-45,1.401298E-45,0.181651,0.09726963,1.401298E-45,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.0001420453,0.3651933,0.1030616,0.4031155,0,0,0.2844361,0.1922793,0,0,0.009121746,0.02079969,0.01086984,1.401298E-45,1.401298E-45,1.401298E-45,0.07703632,0.07198165,0.01086564,0.01086564,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.01840341,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.008506942,1.401298E-45,1.401298E-45,1.401298E-45,0,0,1.401298E-45,0.00164586,0.0001205216,0.0008334636,2.155941E-05,4.870032E-05,0.0002250553,0,0.0006279558
250.292,0.1212129,0.1337947,1.401298E-45,1.401298E-45,0.1788511,0.09742612,1.401298E-45,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,4.272908E-05,0.3606519,0.07640967,0.3877369,0,0,0.2786449,0.1864857,0,0,0.01694339,0.02007202,0.0108671,1.401298E-45,1.401298E-45,1.401298E-45,0.06395647,0.03373682,0.01086564,0.01086564,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.01881375,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.0086894,1.401298E-45,1.401298E-45,1.401298E-45,0,0,1.401298E-45,0.0005057851,0.0001212723,0.0008362108,2.19651E-05,4.888088E-05,0.0002276538,0,0.0006304684
250.403,0.1100167,0.1393235,1.401298E-45,1.401298E-45,0.1768106,0.08777597,1.401298E-45,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.0001400858,0.330568,0.1020888,0.384413,0,0,0.2738292,0.1819432,0,0,0.01911302,0.02707839,0.010866,1.401298E-45,1.401298E-45,1.401298E-45,0.08167003,0.05907055,0.01086564,0.01086564,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.01896736,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.01052969,1.401298E-45,1.401298E-45,1.401298E-45,0,0,1.401298E-45,0.0001139159,0.000132286,0.0008724199,2.35716E-05,5.180605E-05,0.000239747,0,0.0006568681
250.5188,0.1208061,0.1411003,1.401298E-45,1.401298E-45,0.1784775,0.09675872,1.401298E-45,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,9.091198E-05,0.3750752,0.091942,0.4018073,0,0,0.2857487,0.1938062,0,0,0.01827964,0.02266606,0.01086577,1.401298E-45,1.401298E-45,1.401298E-45,0.0676335,0.07375378,0.01086564,0.01086564,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.01899852,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.01076783,1.401298E-45,1.401298E-45,1.401298E-45,0,0,1.401298E-45,0.005892481,0.0001457288,0.0009547422,2.623166E-05,6.031249E-05,0.0002798868,0,0.000710907
250.6286,0.1230495,0.1392151,1.401298E-45,1.401298E-45,0.1657564,0.08338176,1.401298E-45,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,2.750754E-05,0.3993619,0.0680389,0.4011834,0,0,0.296477,0.2048291,0,0,0.01781906,0.02076153,0.01086569,1.401298E-45,1.401298E-45,1.401298E-45,0.06431375,0.06745827,0.01086564,0.01086564,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.0190092,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.008559546,1.401298E-45,1.401298E-45,1.401298E-45,0,0,1.401298E-45,0.001614817,0.000121889,0.000947424,2.376923E-05,5.345425E-05,0.0002613139,0,0.0007113466
250.7422,0.1210784,0.1505622,1.401298E-45,1.401298E-45,0.1683815,0.09483783,1.401298E-45,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,8.59797E-05,0.3603258,0.08986535,0.3922165,0,0,0.2838724,0.1924182,0,0,0.01181464,0.01705606,0.01086565,1.401298E-45,1.401298E-45,1.401298E-45,0.06061824,0.07250158,0.01086564,0.01086564,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.01901348,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.009276542,1.401298E-45,1.401298E-45,1.401298E-45,0,0,1.401298E-45,0.0024673,0.0001240709,0.0009309474,2.339508E-05,5.074513E-05,0.0002499295,0,0.0007011625
250.879,0.1444597,0.1531951,1.401298E-45,1.401298E-45,0.1807565,0.09772529,1.401298E-45,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,3.151596E-05,0.4108877,0.07027093,0.4061929,0,0,0.2694662,0.1776962,0,0,0.01625117,0.0212692,0.01086565,1.401298E-45,1.401298E-45,1.401298E-45,0.08085434,0.08044047,0.01086564,0.01086564,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.01901453,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.007178859,1.401298E-45,1.401298E-45,1.401298E-45,0,0,1.401298E-45,0.0004646454,0.0001263819,0.0009125158,2.411207E-05,5.087594E-05,0.0002518603,0,0.0006897751
251.0129,0.1282054,0.1599891,1.401298E-45,1.401298E-45,0.1747566,0.1026434,1.401298E-45,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,3.233552E-05,0.4178342,0.07065444,0.4085886,0,0,0.2775745,0.1859154,0,0,0.02247458,0.03134836,0.01086564,1.401298E-45,1.401298E-45,1.401298E-45,0.08010455,0.09352098,0.01086564,0.01086564,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.01901479,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.004737429,1.401298E-45,1.401298E-45,1.401298E-45,0,0,1.401298E-45,0.0001008038,0.000125161,0.0009090754,2.405156E-05,5.044579E-05,0.0002511843,0,0.0006865491
251.1467,0.1204412,0.1639903,1.401298E-45,1.401298E-45,0.1772169,0.1016322,1.401298E-45,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,3.449619E-05,0.4132844,0.07140647,0.4058012,0,0,0.2797935,0.1884524,0,0,0.02294171,0.03400055,0.01086564,1.401298E-45,1.401298E-45,1.401298E-45,0.09031912,0.08591607,0.01086564,0.01086564,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.01901486,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.009889365,1.401298E-45,1.401298E-45,1.401298E-45,0,0,1.401298E-45,2.340723E-05,0.0001240883,0.0009147934,2.403335E-05,4.996862E-05,0.0002503688,0,0.0006899661
251.2711,0.1285854,0.1613284,1.401298E-45,1.401298E-45,0.1780759,0.09912802,1.401298E-45,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.079589E-05,0.4431175,0.05336003,0.4091554,0,0,0.2886904,0.1975034,0,0,0.01969888,0.02907731,0.01850702,1.401298E-45,1.401298E-45,1.401298E-45,0.08587094,0.08175828,0.01086564,0.01086564,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.02075994,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.01067052,1.401298E-45,1.401298E-45,1.401298E-45,0,0,1.401298E-45,0.005883873,0.0001241087,0.0009249011,2.421363E-05,5.00936E-05,0.0002513108,0,0.0006972544
251.41,0.120274,0.1620138,1.401298E-45,1.401298E-45,0.1808885,0.101318,1.401298E-45,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,6.277114E-06,0.4371291,0.04686042,0.406563,0,0,0.2800079,0.1884646,0,0,0.01834283,0.02632375,0.01436173,1.401298E-45,1.401298E-45,1.401298E-45,0.07849554,0.08640996,0.01086564,0.01086564,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.01938177,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.007856244,1.401298E-45,1.401298E-45,1.401298E-45,0,0,1.401298E-45,0.001085686,0.0001248136,0.0009344644,2.435534E-05,5.010162E-05,0.0002523517,0,0.0007040125
251.5241,0.1277276,0.1499191,1.401298E-45,1.401298E-45,0.1622431,0.09301952,1.401298E-45,0,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.451746E-05,0.3830754,0.05760149,0.387184,0,0,0.2894498,0.1981382,0,0,0.0161296,0.02759819,0.0207367,1.401298E-45,1.401298E-45,1.401298E-45,0.08507417,0.09011533,0.01086564,0.01086564,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.01909882,1.401298E-45,1.401298E-45,1.401298E-45,1.401298E-45,0.004851663,1.401298E-45,1.401298E-45,1.401298E-45,0,0,1.401298E-45,0.002447063,0.0001248255,0.0009446256,2.457398E-05,5.0191E-05,0.0002551583,0,0.0007115688
